J1, J2, J3, J4, J5, J6, ERROR, STEP_MM, STEP_DEG, MOVE_ID, TIME_S, X_TCP, Y_TCP, Z_TCP, SPEED_J1, SPEED_J2, SPEED_J3, SPEED_J4, SPEED_J5, SPEED_J6, ACCEL_J1, ACCEL_J2, ACCEL_J3, ACCEL_J4, ACCEL_J5, ACCEL_J6
-94.6471716, -77.6830082, -104.8694149, -87.4475769, 90.0000000, -4.6471716, 0.0000000, 5.2831335, 0.7657276, 54.0000000, 0.1000000, -208.4106135, -540.9246166, 608.9417666, -2.1550331, -1.5212144, -3.6360621, 5.1572764, 0.0000000, -2.1550331, -11.1037650, -7.8380268, -18.7347376, 26.5727644, 0.0000000, -11.1037650
-94.6887649, -77.7123685, -104.9395928, -87.3480387, 90.0000000, -4.6887649, 0.0000000, 1.0194023, 0.8652658, 54.0000000, 0.0630993, -208.8246273, -541.0339784, 608.0166647, -0.6591715, -0.4653020, -1.1121817, 1.5774837, 0.0000000, -0.6591715, 23.7064507, 16.7341254, 39.9985168, -56.7326421, 0.0000000, 23.7064507
-94.6887649, -77.7123685, -104.9395928, -87.3480387, 90.0000000, -4.6887649, 0.0000000, 0.0000000, 0.0000000, 54.0000000, 0.0000000, -208.8246273, -541.0339784, 608.0166647, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
-94.7922488, -77.7898749, -105.1120864, -87.0980387, 90.0000000, -4.7922488, 0.0000000, 2.5545854, 0.2500000, 55.0000000, 0.1000000, -209.8590383, -541.3426452, 605.7013622, -1.0348393, -0.7750639, -1.7249361, 2.5000000, 0.0000000, -1.0348393, -10.3483932, -7.7506394, -17.2493606, 25.0000000, 0.0000000, -10.3483932
-95.0062646, -77.9501663, -105.4688215, -86.5810122, 90.0000000, -5.0062646, 0.0000000, 5.2811199, 0.7670265, 55.0000000, 0.1000000, -212.0010603, -541.9411332, 600.9113956, -2.1401575, -1.6029145, -3.5673508, 5.1702653, 0.0000000, -2.1401575, -11.0531820, -8.2785053, -18.4241475, 26.7026528, 0.0000000, -11.0531820
-95.0479648, -77.9813985, -105.5383301, -86.4802714, 90.0000000, -5.0479648, 0.0000000, 1.0286926, 0.8677673, 55.0000000, 0.0634794, -212.4188223, -542.0514905, 599.9778515, -0.6569097, -0.4920058, -1.0949788, 1.5869847, 0.0000000, -0.6569097, 23.3658189, 17.5003050, 38.9476345, -56.4479396, 0.0000000, 23.3658189
-95.0479648, -77.9813985, -105.5383301, -86.4802714, 90.0000000, -5.0479648, 0.0000000, 0.0000000, 0.0000000, 55.0000000, 0.0000000, -212.4188223, -542.0514905, 599.9778515, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
-95.1504720, -78.0626604, -105.7070682, -86.2302714, 90.0000000, -5.1504720, 0.0000000, 2.5473124, 0.2500000, 56.0000000, 0.1000000, -213.4503383, -542.3593122, 597.6691677, -1.0250719, -0.8126186, -1.6873814, 2.5000000, 0.0000000, -1.0250719, -10.2507195, -8.1261860, -16.8738140, 25.0000000, 0.0000000, -10.2507195
-95.3630001, -78.2311405, -106.0569129, -85.7119466, 90.0000000, -5.3630001, 0.0000000, 5.2790576, 0.7683248, 56.0000000, 0.1000000, -215.5914927, -542.9576401, 592.8810667, -2.1252809, -1.6848015, -3.4984465, 5.1832481, 0.0000000, -2.1252809, -11.0020892, -8.7218291, -18.1106515, 26.8324806, 0.0000000, -11.0020892
-95.4048039, -78.2642803, -106.1257266, -85.6099931, 90.0000000, -5.4048039, 0.0000000, 1.0380218, 0.8702783, 56.0000000, 0.0638603, -216.0130173, -543.0689984, 591.9390446, -0.6546141, -0.5189407, -1.0775670, 1.5965077, 0.0000000, -0.6546141, 23.0294339, 18.2564223, 37.9089864, -56.1654087, 0.0000000, 23.0294339
-95.4048039, -78.2642803, -106.1257266, -85.6099931, 90.0000000, -5.4048039, 0.0000000, 0.0000000, 0.0000000, 56.0000000, 0.0000000, -216.0130173, -543.0689984, 591.9390446, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
-95.5063406, -78.3492878, -106.2907191, -85.3599931, 90.0000000, -5.5063406, 0.0000000, 2.5400757, 0.2500000, 57.0000000, 0.1000000, -217.0416549, -543.3759763, 589.6369470, -1.0153668, -0.8500750, -1.6499250, 2.5000000, 0.0000000, -1.0153668, -10.1536677, -8.5007504, -16.4992496, 25.0000000, 0.0000000, -10.1536677
-95.7173816, -78.5259734, -106.6336512, -84.8403754, 90.0000000, -5.7173816, 0.0000000, 5.2769545, 0.7696177, 57.0000000, 0.1000000, -219.1819246, -543.9741408, 584.8507487, -2.1104102, -1.7668561, -3.4293209, 5.1961770, 0.0000000, -2.1104102, -10.9504341, -9.1678111, -17.7939589, 26.9617700, 0.0000000, -10.9504341
-95.7592845, -78.5610549, -106.7017415, -84.7372037, 90.0000000, -5.7592845, 0.0000000, 1.0473554, 0.8727894, 57.0000000, 0.0642407, -219.6072121, -544.0865020, 583.9002442, -0.6522789, -0.5460943, -1.0599236, 1.6060178, 0.0000000, -0.6522789, 22.6979320, 19.0029317, 36.8831102, -55.8860419, 0.0000000, 22.6979320
-95.7592845, -78.5610549, -106.7017415, -84.7372037, 90.0000000, -5.7592845, 0.0000000, 0.0000000, 0.0000000, 57.0000000, 0.0000000, -219.6072121, -544.0865020, 583.9002442, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
-95.8598581, -78.6497982, -106.8629982, -84.4872037, 90.0000000, -5.8598581, 0.0000000, 2.5329021, 0.2500000, 58.0000000, 0.1000000, -220.6329988, -544.3926405, 581.6046759, -1.0057358, -0.8874330, -1.6125670, 2.5000000, 0.0000000, -1.0057358, -10.0573578, -8.8743300, -16.1256700, 25.0000000, 0.0000000, -10.0573578
-96.0694133, -78.8347038, -107.1989929, -83.9663033, 90.0000000, -6.0694133, 0.0000000, 5.2748192, 0.7709004, 58.0000000, 0.1000000, -222.7723703, -544.9906389, 576.8204095, -2.0955526, -1.8490568, -3.3599471, 5.2090039, 0.0000000, -2.0955526, -10.8981686, -9.6162378, -17.4738010, 27.0900388, 0.0000000, -10.8981686
-96.1114092, -78.8717598, -107.2663278, -83.8619124, 90.0000000, -6.1114092, 0.0000000, 1.0566579, 0.8752913, 58.0000000, 0.0646192, -223.2014067, -545.1040012, 575.8614503, -0.6498981, -0.5734518, -1.0420274, 1.6154793, 0.0000000, -0.6498981, 22.3719139, 19.7403483, 35.8704648, -55.6108131, 0.0000000, 22.3719139
-96.1114092, -78.8717598, -107.2663278, -83.8619124, 90.0000000, -6.1114092, 0.0000000, 0.0000000, 0.0000000, 58.0000000, 0.0000000, -223.2014067, -545.1040012, 575.8614503, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
-96.2110283, -78.9642291, -107.4238586, -83.6119124, 90.0000000, -6.2110283, 0.0000000, 2.5258187, 0.2500000, 59.0000000, 0.1000000, -224.2243808, -545.4093078, 573.5723300, -0.9961907, -0.9246926, -1.5753074, 2.5000000, 0.0000000, -0.9961907, -9.9619066, -9.2469263, -15.7530737, 25.0000000, 0.0000000, -9.9619066
-96.4190998, -79.1573670, -107.7528886, -83.0897444, 90.0000000, -6.4190998, 0.0000000, 5.2726610, 0.7721680, 59.0000000, 0.1000000, -226.3628446, -546.0071380, 568.7900162, -2.0807155, -1.9313796, -3.2903004, 5.2216800, 0.0000000, -2.0807155, -10.8452489, -10.0668698, -17.1499304, 27.2168002, 0.0000000, -10.8452489
-96.4611814, -79.1964284, -107.8194335, -82.9841381, 90.0000000, -6.4611814, 0.0000000, 1.0658928, 0.8777742, 59.0000000, 0.0649942, -226.7956009, -546.1214958, 567.8226632, -0.6474664, -0.6009968, -1.0238588, 1.6248556, 0.0000000, -0.6474664, 22.0519472, 20.4692473, 34.8714320, -55.3406793, 0.0000000, 22.0519472
-96.4611814, -79.1964284, -107.8194335, -82.9841381, 90.0000000, -6.4611814, 0.0000000, 0.0000000, 0.0000000, 59.0000000, 0.0000000, -226.7956009, -546.1214958, 567.8226632, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
-96.5598557, -79.2926138, -107.9732481, -82.7341381, 90.0000000, -6.5598557, 0.0000000, 2.5188526, 0.2500000, 60.0000000, 0.1000000, -227.8158117, -546.4259811, 565.5398849, -0.9867428, -0.9618545, -1.5381455, 2.5000000, 0.0000000, -0.9867428, -9.8674277, -9.6185450, -15.3814550, 25.0000000, 0.0000000, -9.8674277
-96.7664463, -79.4939937, -108.2952838, -82.2107225, 90.0000000, -6.7664463, 0.0000000, 5.2704902, 0.7734156, 60.0000000, 0.1000000, -229.9533625, -547.0236420, 560.7595350, -2.0659063, -2.0137987, -3.2203576, 5.2341563, 0.0000000, -2.0659063, -10.7916357, -10.5194420, -16.8221207, 27.3415627, 0.0000000, -10.7916357
-96.8086049, -79.5350889, -108.3610011, -82.1039099, 90.0000000, -6.8086049, 0.0000000, 1.0750228, 0.8802282, 60.0000000, 0.0653644, -230.3897947, -547.1389857, 559.7838830, -0.6449783, -0.6287102, -1.0053993, 1.6341095, 0.0000000, -0.6449783, 21.7385677, 21.1902634, 33.8863191, -55.0765825, 0.0000000, 21.7385677
-96.9060757, -79.6323944, -108.5118262, -81.8557794, 90.0000000, -6.9060757, 0.0000000, 2.4948455, 0.2481306, 60.0000000, 0.1000000, -231.4017731, -547.4193651, 557.5208008, -0.9747075, -0.9730547, -1.5082511, 2.4813058, 0.0000000, -0.9747075, -3.2972916, -3.4434442, -5.0285183, 8.4719624, 0.0000000, -3.2972916
-96.9817300, -79.7079205, -108.6288929, -81.6631866, 90.0000000, -6.9817300, 0.0000000, 1.9357615, 0.4407233, 60.0000000, 0.0877708, -232.1875000, -547.6286621, 555.7640991, -0.8619538, -0.8604922, -1.3337774, 2.1942696, 0.0000000, -0.8619538, 1.2846379, 1.2824596, 1.9878340, -3.2702936, 0.0000000, 1.2846379
-96.9817300, -79.7079205, -108.6288929, -81.6631866, 90.0000000, -6.9817300, 0.0000000, 0.0000000, 0.0000000, 61.0000000, 0.0000000, -232.1875000, -547.6286621, 555.7640991, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
-96.8809873, -79.9579205, -108.4242029, -81.6178766, 90.0000000, -6.8809873, 0.0000000, 3.0266531, 0.2500000, 62.0000000, 0.1000000, -231.5316414, -550.5832973, 555.7887830, 1.0074271, -2.5000000, 2.0468999, 0.4531001, 0.0000000, 1.0074271, 10.0742707, -25.0000000, 20.4689994, 4.5310006, 0.0000000, 10.0742707
-96.7234377, -80.3488907, -108.1040921, -81.5470171, 90.0000000, -6.7234377, 0.0000000, 4.7393687, 0.6409702, 62.0000000, 0.1000000, -230.4869559, -555.2060673, 555.8044592, 1.5754960, -3.9097024, 3.2011079, 0.7085946, 0.0000000, 1.5754960, 5.6806897, -14.0970245, 11.5420794, 2.5549450, 0.0000000, 5.6806897
-96.7140519, -80.3721824, -108.0850218, -81.5427958, 90.0000000, -6.7140519, 0.0000000, 0.2825769, 0.6642619, 62.0000000, 0.0305232, -230.4239872, -555.4815391, 555.8045098, 0.3074991, -0.7630804, 0.6247797, 0.1383007, 0.0000000, 0.3074991, -41.5420483, 103.0894675, -84.4055301, -18.6839374, 0.0000000, -41.5420483
-96.7140519, -80.3721824, -108.0850218, -81.5427958, 90.0000000, -6.7140519, 0.0000000, 0.0000000, 0.0000000, 62.0000000, 0.0000000, -230.4239872, -555.4815391, 555.8045098, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
-96.6158480, -80.6221824, -107.8772340, -81.5005836, 90.0000000, -6.6158480, 0.0000000, 3.0236912, 0.2500000, 63.0000000, 0.1000000, -229.7681924, -558.4331529, 555.8293599, 0.9820390, -2.5000000, 2.0778787, 0.4221213, 0.0000000, 0.9820390, 9.8203902, -25.0000000, 20.7787870, 4.2212130, 0.0000000, 9.8203902
-96.3479850, -81.3040875, -107.3104675, -81.3854450, 90.0000000, -6.3479850, 0.0000000, 8.2621074, 0.9319051, 63.0000000, 0.1000000, -227.9323128, -566.4887022, 555.8388422, 2.6786297, -6.8190512, 5.6676645, 1.1513867, -0.0000000, 2.6786297, 16.9659072, -43.1905118, 35.8978578, 7.2926540, -0.0000000, 16.9659072
-96.1983376, -81.6850485, -106.9938312, -81.3211203, 90.0000000, -6.1983376, 0.0000000, 4.6251865, 1.3128661, 63.0000000, 0.1000000, -226.8765602, -570.9916700, 555.8069486, 1.4964744, -3.8096103, 3.1663632, 0.6432471, 0.0000000, 1.4964744, -11.8215537, 30.0944092, -25.0130128, -5.0813964, 0.0000000, -11.8215537
-96.1916005, -81.7021993, -106.9795763, -81.3182244, 90.0000000, -6.1916005, 0.0000000, 0.2083834, 1.3300169, 63.0000000, 0.0261922, -226.8285219, -571.1944301, 555.8048850, 0.2572177, -0.6548051, 0.5442423, 0.1105629, 0.0000000, 0.2572177, -47.3139506, 120.4482446, -100.1107368, -20.3375078, 0.0000000, -47.3139506
-96.1916005, -81.7021993, -106.9795763, -81.3182244, 90.0000000, -6.1916005, 0.0000000, 0.0000000, 0.0000000, 63.0000000, 0.0000000, -226.8285219, -571.1944301, 555.8048850, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
-96.0982843, -81.9521993, -106.7655783, -81.2822224, 90.0000000, -6.0982843, 0.0000000, 3.0180260, 0.2500000, 64.0000000, 0.1000000, -226.1732836, -574.1403626, 555.8298993, 0.9331614, -2.5000000, 2.1399799, 0.3600201, 0.0000000, 0.9331614, 9.3316144, -25.0000000, 21.3997986, 3.6002014, 0.0000000, 9.3316144
-95.8435222, -82.6347236, -106.1813431, -81.1839334, 90.0000000, -5.8435222, 0.0000000, 8.2527824, 0.9325242, 64.0000000, 0.1000000, -224.3393361, -582.1867880, 555.8395348, 2.5476212, -6.8252424, 5.8423525, 0.9828899, 0.0000000, 2.5476212, 16.1445976, -43.2524235, 37.0237261, 6.2286974, 0.0000000, 16.1445976
-95.7006953, -83.0173661, -105.8538042, -81.1288298, 90.0000000, -5.7006953, 0.0000000, 4.6353085, 1.3151667, 64.0000000, 0.1000000, -223.2822378, -586.6998348, 555.8073370, 1.4282689, -3.8264250, 3.2753890, 0.5510360, 0.0000000, 1.4282689, -11.1935227, 29.9881730, -25.6696346, -4.3185385, 0.0000000, -11.1935227
-95.6941281, -83.0349601, -105.8387438, -81.1262961, 90.0000000, -5.6941281, 0.0000000, 0.2132812, 1.3327608, 64.0000000, 0.0265285, -223.2331313, -586.9073749, 555.8052064, 0.2475537, -0.6632125, 0.5677046, 0.0955079, 0.0000000, 0.2475537, -44.5074218, 119.2382685, -102.0669973, -17.1712712, 0.0000000, -44.5074218
-95.6941281, -83.0349601, -105.8387438, -81.1262961, 90.0000000, -5.6941281, 0.0000000, 0.0000000, 0.0000000, 64.0000000, 0.0000000, -223.2331313, -586.9073749, 555.8052064, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
-95.6053526, -83.2849601, -105.6184950, -81.0965449, 90.0000000, -5.6053526, 0.0000000, 3.0133449, 0.2500000, 65.0000000, 0.1000000, -222.5782841, -589.8485974, 555.8303609, 0.8877550, -2.5000000, 2.2024880, 0.2975120, 0.0000000, 0.8877550, 8.8775495, -25.0000000, 22.0248805, 2.9751195, 0.0000000, 8.8775495
-95.3628013, -83.9680070, -105.0167340, -81.0152590, 90.0000000, -5.3628013, 0.0000000, 8.2449151, 0.9330469, 65.0000000, 0.1000000, -220.7459429, -597.8873196, 555.8401265, 2.4255129, -6.8304686, 6.0176102, 0.8128584, 0.0000000, 2.4255129, 15.3775799, -43.3046864, 38.1512216, 5.1534647, 0.0000000, 15.3775799
-95.2264180, -84.3520749, -104.6783720, -80.9695531, 90.0000000, -5.2264180, 0.0000000, 4.6437094, 1.3171148, 65.0000000, 0.1000000, -219.6878211, -602.4087532, 555.8076689, 1.3638329, -3.8406794, 3.3836202, 0.4570592, 0.0000000, 1.3638329, -10.6168008, 29.8978924, -26.3399002, -3.5579921, 0.0000000, -10.6168008
-95.2200353, -84.3700491, -104.6625368, -80.9674141, 90.0000000, -5.2200353, 0.0000000, 0.2174596, 1.3350890, 65.0000000, 0.0268136, -219.6378102, -602.6203727, 555.8054804, 0.2380390, -0.6703397, 0.5905661, 0.0797736, 0.0000000, 0.2380390, -41.9859479, 118.2363099, -104.1656237, -14.0706862, 0.0000000, -41.9859479
-95.2200353, -84.3700491, -104.6625368, -80.9674141, 90.0000000, -5.2200353, 0.0000000, 0.0000000, 0.0000000, 65.0000000, 0.0000000, -219.6378102, -602.6203727, 555.8054804, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
-95.1354903, -84.6200491, -104.4360026, -80.9439482, 90.0000000, -5.1354903, 0.0000000, 3.0093373, 0.2500000, 66.0000000, 0.1000000, -218.9832532, -605.5575529, 555.8307530, 0.8454506, -2.5000000, 2.2653414, 0.2346586, 0.0000000, 0.8454506, 8.4545056, -25.0000000, 22.6534137, 2.3465863, 0.0000000, 8.4545056
-94.9043427, -85.3035533, -103.8166545, -80.8797922, 90.0000000, -4.9043427, 0.0000000, 8.2380402, 0.9335042, 66.0000000, 0.1000000, -217.1523005, -613.5895403, 555.8406317, 2.3114760, -6.8350418, 6.1934812, 0.6415606, -0.0000000, 2.3114760, 14.6602541, -43.3504182, 39.2813982, 4.0690199, -0.0000000, 14.6602541
-94.7740351, -85.6888731, -103.4675022, -80.8436247, 90.0000000, -4.7740351, 0.0000000, 4.6509360, 1.3188240, 66.0000000, 0.1000000, -216.0933585, -618.1182023, 555.8079529, 1.3030754, -3.8531982, 3.4915237, 0.3616745, 0.0000000, 1.3030754, -10.0840056, 29.8184366, -27.0195752, -2.7988614, 0.0000000, -10.0840056
-94.7678425, -85.7071846, -103.4509095, -80.8419060, 90.0000000, -4.7678425, 0.0000000, 0.2211476, 1.3371354, 66.0000000, 0.0270640, -216.0425538, -618.3334233, 555.8057132, 0.2288124, -0.6765991, 0.6130912, 0.0635079, 0.0000000, 0.2288124, -39.6934841, 117.3737588, -106.3566526, -11.0171062, 0.0000000, -39.6934841
-94.7678425, -85.7071846, -103.4509095, -80.8419060, 90.0000000, -4.7678425, 0.0000000, 0.0000000, 0.0000000, 66.0000000, 0.0000000, -216.0425538, -618.3334233, 555.8057132, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
-94.6872500, -85.9571846, -103.2180613, -80.8247541, 90.0000000, -4.6872500, 0.0000000, 3.0057170, 0.2500000, 67.0000000, 0.1000000, -215.3882456, -621.2669488, 555.8310841, 0.8059258, -2.5000000, 2.3284814, 0.1715186, 0.0000000, 0.8059258, 8.0592581, -25.0000000, 23.2848142, 1.7151858, 0.0000000, 8.0592581
-94.4667729, -86.6411094, -102.5810588, -80.7778318, 90.0000000, -4.4667729, 0.0000000, 8.2317221, 0.9339248, 67.0000000, 0.1000000, -213.5585642, -629.2927457, 555.8410647, 2.2047707, -6.8392482, 6.3700249, 0.4692232, 0.0000000, 2.2047707, 13.9884484, -43.3924815, 40.4154348, 2.9770467, 0.0000000, 13.9884484
-94.3421848, -87.0275845, -102.2210988, -80.7513167, 90.0000000, -4.3421848, 0.0000000, 4.6574892, 1.3203999, 67.0000000, 0.1000000, -212.4988962, -633.8279667, 555.8081977, 1.2458810, -3.8647508, 3.5996001, 0.2651506, 0.0000000, 1.2458810, -9.5888969, 29.7449738, -27.7042476, -2.0407262, 0.0000000, -9.5888969
-94.3361805, -87.0462099, -102.2037512, -80.7500389, 90.0000000, -4.3361805, 0.0000000, 0.2245663, 1.3390253, 67.0000000, 0.0272950, -212.4473574, -634.0465268, 555.8059111, 0.2199776, -0.6823754, 0.6355594, 0.0468160, 0.0000000, 0.2199776, -37.5857414, 116.5918152, -108.5927503, -7.9990649, 0.0000000, -37.5857414
-94.3361805, -87.0462099, -102.2037512, -80.7500389, 90.0000000, -4.3361805, 0.0000000, 0.0000000, 0.0000000, 67.0000000, 0.0000000, -212.4473574, -634.0465268, 555.8059111, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
-94.2592907, -87.2962099, -101.9645659, -80.7392242, 90.0000000, -4.2592907, 0.0000000, 3.0022180, 0.2500000, 68.0000000, 0.1000000, -211.7933121, -636.9765251, 555.8313624, 0.7688981, -2.5000000, 2.3918534, 0.1081466, 0.0000000, 0.7688981, 7.6889806, -25.0000000, 23.9185345, 1.0814655, 0.0000000, 7.6889806
-94.0488171, -87.9805451, -101.3098340, -80.7096208, 90.0000000, -4.0488171, 0.0000000, 8.2255517, 0.9343352, 68.0000000, 0.1000000, -209.9648789, -644.9962776, 555.8414396, 2.1047361, -6.8433524, 6.5473184, 0.2960340, 0.0000000, 2.1047361, 13.3583808, -43.4335237, 41.5546493, 1.8788743, 0.0000000, 13.3583808
-93.9296053, -88.3681510, -100.9389955, -80.6928535, 90.0000000, -3.9296053, 0.0000000, 4.6638313, 1.3219411, 68.0000000, 0.1000000, -208.9044791, -649.5378395, 555.8084116, 1.1921175, -3.8760584, 3.7083855, 0.1676729, 0.0000000, 1.1921175, -9.1261862, 29.6729396, -28.3893292, -1.2836104, 0.0000000, -9.1261862
-93.9237816, -88.3870863, -100.9208792, -80.6920344, 90.0000000, -3.9237816, 0.0000000, 0.2279289, 1.3408764, 68.0000000, 0.0275212, -208.8522168, -649.7596836, 555.8060803, 0.2116097, -0.6880292, 0.6582660, 0.0297632, 0.0000000, 0.2116097, -35.6274043, 115.8391676, -110.8281249, -5.0110426, 0.0000000, -35.6274043
-93.9237816, -88.3870863, -100.9208792, -80.6920344, 90.0000000, -3.9237816, 0.0000000, 0.0000000, 0.0000000, 68.0000000, 0.0000000, -208.8522168, -649.7596836, 555.8060803, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
-93.8503697, -88.6370863, -100.6753386, -80.6875751, 90.0000000, -3.8503697, 0.0000000, 2.9985921, 0.2500000, 69.0000000, 0.1000000, -208.1985004, -652.6860394, 555.8315963, 0.7341187, -2.5000000, 2.4554065, 0.0445935, 0.0000000, 0.7341187, 7.3411874, -25.0000000, 24.5540649, 0.4459351, 0.0000000, 7.3411874
-93.6492916, -89.3218464, -100.0027929, -80.6753607, 90.0000000, -3.6492916, 0.0000000, 8.2191421, 0.9347601, 69.0000000, 0.1000000, -206.3713805, -660.6995172, 555.8417700, 2.0107809, -6.8476009, 6.7254575, 0.1221434, 0.0000000, 2.0107809, 12.7666212, -43.4760090, 42.7005098, 0.7754992, 0.0000000, 12.7666212
-93.5351273, -89.7106265, -99.6209476, -80.6684259, 90.0000000, -3.5351273, 0.0000000, 4.6703919, 1.3235402, 69.0000000, 0.1000000, -205.3101501, -665.2476213, 555.8086031, 1.1416430, -3.8878009, 3.8184527, 0.0693483, 0.0000000, 1.1416430, -8.6913785, 29.5979996, -29.0700481, -0.5279515, 0.0000000, -8.6913785
-93.5294717, -89.7298864, -99.6020312, -80.6680823, 90.0000000, -3.5294717, 0.0000000, 0.2314414, 1.3428001, 69.0000000, 0.0277560, -205.2571278, -665.4728947, 555.8062267, 0.2037621, -0.6939005, 0.6815231, 0.0123774, 0.0000000, 0.2037621, -33.7901805, 115.0705547, -113.0179947, -2.0525600, 0.0000000, -33.7901805
-93.5294717, -89.7298864, -99.6020312, -80.6680823, 90.0000000, -3.5294717, 0.0000000, 0.0000000, 0.0000000, 69.0000000, 0.0000000, -205.2571278, -665.4728947, 555.8062267, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
-93.4598664, -89.9779916, -99.3520312, -80.6699772, 90.0000000, -3.4598664, 0.0000000, 2.9719046, 0.2500000, 70.0000000, 0.1000000, -204.6088327, -668.3731162, 555.8316440, 0.6960526, -2.4810512, 2.5000000, -0.0189488, 0.0000000, 0.6960526, 6.9605261, -24.8105115, 25.0000000, -0.1894885, 0.0000000, 6.9605261
-93.2684651, -90.6602339, -98.6645783, -80.6751878, 90.0000000, -3.2684651, 0.0000000, 8.1763797, 0.9374529, 70.0000000, 0.1000000, -202.7913683, -676.3449349, 555.8423058, 1.9140135, -6.8224232, 6.8745289, -0.0521058, 0.0000000, 1.9140135, 12.1796092, -43.4137202, 43.7452893, -0.3315691, 0.0000000, 12.1796092
-93.1581231, -91.0535434, -98.2682649, -80.6781917, 90.0000000, -3.1581231, 0.0000000, 4.7164943, 1.3337663, 70.0000000, 0.1000000, -201.7204189, -680.9381119, 555.8089784, 1.1034199, -3.9330952, 3.9631340, -0.0300387, 0.0000000, 1.1034199, -8.1059363, 28.8932793, -29.1139496, 0.2206703, 0.0000000, -8.1059363
-93.1521628, -91.0747887, -98.2468573, -80.6783539, 90.0000000, -3.1521628, 0.0000000, 0.2548297, 1.3551739, 70.0000000, 0.0292627, -201.6620865, -681.1861616, 555.8063564, 0.2036836, -0.7260220, 0.7315670, -0.0055449, 0.0000000, 0.2036836, -30.7468857, 109.5960199, -110.4330516, 0.8370317, 0.0000000, -30.7468857
-93.1521628, -91.0747887, -98.2468573, -80.6783539, 90.0000000, -3.1521628, 0.0000000, 0.0000000, 0.0000000, 70.0000000, 0.0000000, -201.6620865, -681.1861616, 555.8063564, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
-93.0872685, -91.3167675, -97.9968573, -80.6863752, 90.0000000, -3.0872685, 0.0000000, 2.8940936, 0.2500000, 71.0000000, 0.1000000, -201.0304629, -684.0103794, 555.8313228, 0.6489423, -2.4197871, 2.5000000, -0.0802129, 0.0000000, 0.6489423, 6.4894227, -24.1978709, 25.0000000, -0.8021291, 0.0000000, 6.4894227
-92.9068486, -91.9895203, -97.3018035, -80.7086761, 90.0000000, -2.9068486, 0.0000000, 8.0486482, 0.9450538, 71.0000000, 0.1000000, -199.2420777, -691.8578167, 555.8433355, 1.8041991, -6.7275288, 6.9505380, -0.2230092, -0.0000000, 1.8041991, 11.5525688, -43.0774171, 44.5053796, -1.4279624, -0.0000000, 11.5525688
